DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PUEHOM,PUEMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ,AÑOOCU
9,920,8,2014,17,2,9,920,999,999,9,9,320,320,9,9,99,99,2014
10,1001,3,2014,29,1,10,1001,999,999,9,9,320,320,1,9,99,99,2014
10,1001,3,2014,13,2,10,1001,999,999,9,9,320,320,9,9,99,99,2014
10,1004,4,2014,9,1,10,1004,999,999,9,9,320,320,9,9,99,99,2014
10,1001,6,2014,22,5,10,1010,999,999,9,9,320,320,9,9,99,99,2014
10,1008,6,2014,5,6,10,1008,999,999,9,9,320,320,9,9,99,99,2014
10,1010,8,2014,10,7,10,1010,999,999,9,9,320,320,9,9,99,99,2014
10,1009,9,2014,17,7,1,108,999,999,9,9,320,320,3,3,99,99,2014
12,1202,5,2014,28,3,12,1202,999,999,9,9,320,320,9,9,99,99,2014
15,1501,9,2014,28,8,15,1501,999,999,9,9,320,320,9,9,99,99,2014
16,1601,6,2014,24,2,16,1601,999,999,4,4,320,320,9,9,99,99,2014
16,1602,9,2014,20,6,1,101,999,999,9,9,320,320,9,9,99,99,2014
18,1801,9,2014,19,8,18,1801,999,999,9,9,320,320,9,9,99,99,2014
19,1901,2,2014,23,1,19,1901,999,999,9,9,320,320,9,9,99,99,2014
19,1901,6,2014,28,3,19,1901,999,999,9,9,320,320,9,9,99,99,2014
19,1901,7,2014,27,3,1,115,999,999,9,9,320,320,9,9,99,99,2014
20,2004,8,2014,11,4,20,2004,999,999,9,9,320,320,9,9,99,99,2014
21,2101,2,2014,27,1,21,2101,999,999,9,9,320,320,9,9,99,99,2014
21,2101,3,2014,14,2,1,101,999,999,9,9,320,320,9,9,99,99,2014
21,2101,6,2014,14,5,21,2101,999,999,9,9,320,320,9,9,99,99,2014
21,2101,7,2014,26,6,21,2101,999,999,9,9,320,320,9,9,99,99,2014
21,2101,8,2014,22,7,21,2101,999,999,9,9,320,320,9,9,99,99,2014
22,2202,2,2014,5,2,1,101,999,999,9,9,320,320,9,9,99,99,2014
22,2211,6,2014,25,3,22,2211,999,999,9,4,320,320,9,2,99,99,2014
9,920,3,2014,3,3,9,920,999,999,4,4,320,320,9,9,99,99,2014
1,101,8,2014,18,3,1,108,999,999,9,9,320,320,9,9,99,99,2014
1,101,8,2014,24,6,3,302,39,36,4,4,320,720,9,9,99,99,2014
21,2101,9,2014,14,8,21,2106,23,22,4,4,320,840,4,9,99,99,2014
1,101,2,2014,27,1,1,101,999,999,9,9,320,840,9,9,99,99,2014
1,101,6,2014,2,5,1,101,999,999,9,9,320,840,9,9,99,99,2014
1,101,9,2014,31,7,1,101,999,999,9,9,320,840,9,9,99,99,2014
1,101,9,2014,4,7,3,301,43,34,4,4,320,222,1,1,99,99,2014
1,101,6,2014,29,4,1,101,24,24,4,4,320,320,4,4,99,99,2014
1,101,3,2014,16,1,1,101,29,29,4,4,320,320,5,4,99,99,2014
1,101,5,2014,2,4,1,101,30,31,4,4,320,320,5,5,99,99,2014
1,101,6,2014,15,4,1,101,53,48,9,4,320,320,1,4,99,99,2014
1,101,4,2014,21,2,1,101,999,999,9,9,320,320,9,9,99,99,2014
1,101,7,2014,20,2,1,101,999,999,9,9,320,320,9,9,99,99,2014
20,2008,7,2014,21,5,20,2008,999,999,9,9,320,320,9,9,99,99,2014
2,201,9,2014,2,9,2,204,20,19,4,4,320,320,2,2,99,99,2014
18,1801,4,2014,20,1,18,1801,24,20,9,4,320,320,9,3,99,99,2014
15,1502,2,2014,21,1,15,1502,28,20,9,9,320,320,3,1,99,99,2014
22,2203,6,2014,5,6,5,513,20,21,4,4,320,320,9,4,99,99,2014
4,401,7,2014,13,3,4,401,999,24,9,4,320,320,9,4,99,99,2014
1,101,7,2014,20,3,1,110,27,26,9,9,320,320,1,1,99,99,2014
9,901,6,2014,15,5,9,901,28,28,4,4,320,320,9,4,99,99,2014
1,101,6,2014,7,3,1,101,29,28,9,4,320,320,9,4,99,99,2014
11,1101,8,2014,5,6,9,919,999,29,9,4,320,320,9,2,99,99,2014
5,501,6,2014,27,3,5,501,34,31,9,4,320,320,9,3,99,99,2014
22,2205,7,2014,3,6,22,2201,43,33,9,4,320,320,9,2,99,99,2014
9,914,9,2014,7,8,9,914,35,34,9,1,320,320,9,4,99,99,2014
10,1006,9,2014,7,2,10,1006,999,38,9,1,320,320,9,9,99,99,2014
5,501,5,2014,28,4,5,501,28,999,9,9,320,320,9,9,99,99,2014
1,101,8,2014,16,6,1,101,38,999,9,9,320,320,9,9,99,99,2014
1,101,6,2014,3,3,1,101,999,999,9,9,320,320,9,9,99,99,2014
1,101,6,2014,22,4,1,101,999,999,9,9,320,320,9,9,99,99,2014
1,101,8,2014,27,6,1,101,999,999,9,9,320,320,9,9,99,99,2014
9,917,4,2014,6,1,9,917,26,19,4,4,320,320,4,9,31,99,2014
5,501,6,2014,12,5,5,501,29,23,4,4,320,320,4,4,31,99,2014
1,101,7,2014,14,4,1,101,33,30,4,9,320,320,5,1,24,99,2014
1,101,8,2014,23,4,1,101,999,999,9,9,320,222,9,9,24,99,2014
13,1327,7,2014,10,6,13,1327,24,24,4,4,320,320,4,4,23,99,2014
1,114,7,2014,21,4,7,701,25,24,1,1,320,320,4,4,23,99,2014
16,1601,6,2014,12,2,18,1801,54,61,4,4,320,320,2,4,71,99,2014
1,101,9,2014,3,7,1,101,36,35,4,4,320,320,5,5,11,99,2014
1,101,7,2014,14,5,1,101,31,31,4,4,320,320,5,5,22,99,2014
1,101,7,2014,21,4,1,108,41,31,4,4,320,320,4,5,24,99,2014
4,401,2,2014,20,1,4,405,999,999,4,4,320,320,4,4,43,99,2014
1,101,8,2014,26,5,1,101,999,999,9,9,320,320,9,9,43,99,2014
5,501,6,2014,12,2,5,510,51,37,4,4,320,320,2,4,61,99,2014
2,201,6,2014,26,5,2,201,36,65,9,9,320,320,1,1,61,99,2014
9,901,5,2014,3,3,9,901,41,999,4,9,320,320,5,5,71,99,2014
1,101,3,2014,20,2,1,101,43,999,4,9,320,320,9,1,72,99,2014
10,1001,9,2014,6,2,10,1003,28,26,4,4,320,320,1,4,99,99,2014
1,101,5,2014,21,1,9,901,30,30,4,4,320,320,5,4,99,99,2014
2,203,1,2014,9,1,2,203,37,42,4,4,320,320,9,4,99,99,2014
1,114,1,2014,17,1,1,114,999,999,9,9,320,320,9,9,99,99,2014
11,1101,9,2014,24,7,11,1101,25,29,9,9,320,320,9,9,99,99,2014
1,101,3,2014,13,2,1,101,999,999,9,9,320,320,9,9,99,99,2014
2,203,9,2014,24,4,2,203,999,999,9,9,320,320,9,9,99,99,2014
17,1705,6,2014,23,4,17,1703,999,999,9,9,320,320,9,9,99,99,2014
20,2009,7,2014,13,3,20,2009,999,999,9,9,320,320,1,1,99,99,2014
1,110,7,2014,15,5,1,110,999,28,9,1,320,320,9,2,51,99,2014
5,501,5,2014,28,2,5,501,44,999,4,9,320,320,4,9,12,99,2014
1,101,6,2014,29,4,1,101,46,999,9,9,320,320,4,9,13,99,2014
1,101,6,2014,17,3,16,1603,45,40,4,4,320,320,5,5,21,99,2014
13,1301,3,2014,28,1,13,1301,48,50,4,4,320,320,5,5,21,99,2014
14,1421,6,2014,9,5,14,1421,49,44,5,9,320,320,5,9,21,99,2014
10,1001,9,2014,7,8,10,1008,44,999,1,1,320,320,5,1,23,99,2014
1,101,3,2014,27,1,1,115,42,36,4,9,320,320,4,9,23,99,2014
22,2201,6,2014,29,4,22,2201,32,999,4,9,320,320,4,9,23,99,2014
22,2201,5,2014,14,4,22,2201,34,999,4,9,320,320,4,9,23,99,2014
9,901,6,2014,27,2,9,901,49,999,9,9,320,320,1,1,23,99,2014
3,302,6,2014,24,3,3,301,999,999,9,9,320,320,9,9,23,99,2014
13,1324,5,2014,22,1,13,1324,999,999,9,9,320,320,9,9,23,99,2014
13,1324,8,2014,3,7,13,1324,999,999,9,9,320,320,9,9,23,99,2014
18,1801,3,2014,24,2,18,1801,999,999,9,9,320,320,9,9,23,99,2014
1,101,5,2014,22,4,1,101,999,999,9,9,320,320,9,9,23,99,2014
1,101,9,2014,17,7,1,101,999,999,9,9,320,320,9,9,23,99,2014
22,2202,5,2014,21,4,22,2202,47,999,4,9,320,320,5,9,26,99,2014
1,115,4,2014,4,3,1,115,999,999,9,9,320,320,9,9,31,99,2014
18,1801,3,2014,21,1,18,1801,999,999,9,9,320,320,9,9,31,99,2014
1,101,5,2014,31,3,7,719,46,999,1,9,320,320,4,9,31,99,2014
1,101,6,2014,17,3,2,201,28,29,9,9,320,320,4,5,33,99,2014
22,2201,4,2014,3,2,22,2201,31,36,4,9,320,320,4,9,33,99,2014
13,1301,9,2014,7,8,13,1301,30,999,4,9,320,320,4,9,33,99,2014
9,917,7,2014,13,2,9,917,31,999,4,9,320,320,4,9,33,99,2014
13,1301,6,2014,7,3,13,1301,34,999,4,9,320,320,4,1,33,99,2014
4,415,6,2014,9,4,4,415,26,26,4,9,320,320,4,9,35,99,2014
4,412,3,2014,3,2,4,412,29,999,4,9,320,320,4,9,35,99,2014
5,507,4,2014,24,1,5,501,41,999,4,9,320,320,4,9,35,99,2014
3,301,4,2014,10,3,3,301,42,999,4,9,320,320,4,9,35,99,2014
18,1801,9,2014,8,7,18,1801,999,999,9,4,320,320,9,9,35,99,2014
18,1801,9,2014,8,7,18,1801,999,999,9,4,320,320,9,9,35,99,2014
22,2201,4,2014,8,4,22,2201,999,999,9,9,320,320,9,9,35,99,2014
1,101,3,2014,24,1,1,101,48,999,4,9,320,320,4,9,41,99,2014
1,101,7,2014,27,5,18,1801,999,999,9,9,320,320,9,9,41,99,2014
22,2201,8,2014,13,3,22,2201,26,22,4,9,320,320,4,9,43,99,2014
1,101,8,2014,19,6,1,101,35,999,4,9,320,320,4,9,43,99,2014
6,608,7,2014,17,6,6,608,999,999,9,9,320,320,9,9,43,99,2014
20,2001,5,2014,14,3,20,2001,999,999,9,9,320,320,1,1,43,99,2014
20,2001,8,2014,7,4,20,2001,999,999,9,9,320,320,9,9,43,99,2014
1,101,6,2014,19,2,22,2207,999,999,9,9,320,320,9,9,43,99,2014
1,101,7,2014,31,1,1,101,36,999,4,9,320,320,3,9,52,99,2014
17,1712,9,2014,19,5,8,805,999,999,9,9,320,320,1,9,52,99,2014
20,2001,6,2014,26,3,20,2001,999,999,9,9,320,320,9,9,52,99,2014
11,1109,9,2014,19,5,11,1109,999,999,4,4,320,320,1,1,61,99,2014
1,101,5,2014,17,3,12,1228,34,29,4,9,320,320,2,1,61,99,2014
1,101,6,2014,3,6,17,1702,42,29,9,9,320,320,1,1,61,99,2014
22,2212,4,2014,26,2,22,2212,30,31,4,9,320,320,2,9,61,99,2014
10,1001,7,2014,19,6,10,1001,36,34,9,9,320,320,1,9,61,99,2014
12,1217,8,2014,10,3,12,1217,42,38,4,4,320,320,2,9,61,99,2014
7,713,8,2014,12,6,7,713,51,39,4,4,320,320,3,3,61,99,2014
12,1225,3,2014,24,1,12,1225,46,46,4,9,320,320,2,1,61,99,2014
9,917,5,2014,1,4,9,921,47,47,4,9,320,320,2,9,61,99,2014
1,111,4,2014,21,3,1,111,31,999,4,9,320,320,2,9,61,99,2014
22,2207,8,2014,13,6,22,2207,33,999,4,9,320,320,2,9,61,99,2014
12,1230,8,2014,3,7,12,1218,36,999,4,9,320,320,9,9,61,99,2014
13,1301,7,2014,26,5,13,1301,38,999,4,9,320,320,2,1,61,99,2014
15,1504,5,2014,1,4,15,1504,39,999,4,9,320,320,2,1,61,99,2014
21,2101,7,2014,25,6,2,206,45,999,4,9,320,320,2,9,61,99,2014
6,613,3,2014,5,3,6,613,47,999,4,9,320,320,1,9,61,99,2014
17,1712,4,2014,26,3,22,2204,47,999,4,9,320,320,3,9,61,99,2014
4,415,6,2014,24,1,4,415,53,999,4,9,320,320,2,9,61,99,2014
5,508,6,2014,24,4,5,508,58,999,4,9,320,320,2,9,61,99,2014
22,2205,7,2014,29,4,22,2205,58,999,4,9,320,320,2,1,61,99,2014
13,1301,9,2014,4,4,13,1301,68,999,4,9,320,320,1,9,61,99,2014
1,101,5,2014,3,3,5,513,999,999,9,9,320,320,9,9,61,99,2014
1,101,7,2014,8,5,1,101,999,999,9,9,320,320,9,9,61,99,2014
3,304,4,2014,18,2,3,304,999,999,9,9,320,320,9,9,61,99,2014
3,304,6,2014,26,5,3,304,999,999,9,9,320,320,9,9,61,99,2014
5,506,6,2014,23,4,5,513,999,999,9,9,320,320,9,9,61,99,2014
5,513,9,2014,26,3,5,513,999,999,9,9,320,320,9,9,61,99,2014
9,904,5,2014,11,4,9,904,999,999,9,9,320,320,1,1,61,99,2014
13,1304,8,2014,9,7,13,1304,999,999,9,9,320,320,9,9,61,99,2014
15,1505,5,2014,10,2,15,1505,999,999,9,9,320,320,9,9,61,99,2014
17,1701,6,2014,23,5,17,1701,999,999,9,9,320,320,9,9,61,99,2014
17,1712,6,2014,8,4,17,1711,999,999,9,9,320,320,1,9,61,99,2014
17,1703,7,2014,6,5,17,1703,999,999,4,4,320,320,1,1,61,99,2014
18,1801,3,2014,17,1,18,1801,999,999,9,9,320,320,9,9,61,99,2014
18,1801,5,2014,28,3,18,1801,999,999,9,9,320,320,9,9,61,99,2014
20,2001,4,2014,6,2,20,2001,999,999,9,9,320,320,9,9,61,99,2014
20,2001,5,2014,2,4,20,2001,999,999,9,9,320,320,9,9,61,99,2014
21,2101,2,2014,14,1,18,1801,999,999,9,9,320,320,9,9,61,99,2014
21,2101,4,2014,26,3,17,1711,999,999,9,9,320,320,9,9,61,99,2014
22,2203,3,2014,13,2,22,2203,999,999,9,9,320,320,9,9,61,99,2014
22,2203,6,2014,12,5,22,2203,999,999,9,9,320,320,9,9,61,99,2014
22,2203,7,2014,2,7,22,2203,999,999,9,9,320,320,9,1,61,99,2014
22,2203,7,2014,25,6,22,2203,999,999,9,9,320,320,9,9,61,99,2014
22,2203,8,2014,3,7,22,2203,999,999,9,9,320,320,9,9,61,99,2014
22,2201,9,2014,11,8,22,2201,999,999,9,9,320,320,9,9,61,99,2014
22,2201,9,2014,11,8,22,2201,999,999,9,9,320,320,9,9,61,99,2014
22,2215,9,2014,12,8,22,2215,999,999,9,9,320,320,9,9,61,99,2014
7,701,4,2014,7,1,7,701,55,999,1,1,320,320,1,9,61,99,2014
20,2011,6,2014,7,5,22,2207,34,30,4,9,320,320,3,9,61,99,2014
22,2205,8,2014,6,6,22,2205,62,999,4,9,320,320,9,9,61,99,2014
1,102,7,2014,25,6,1,102,36,999,4,9,320,320,2,9,71,99,2014
18,1802,9,2014,26,8,18,1801,40,999,2,9,320,320,3,9,71,99,2014
16,1601,7,2014,10,3,16,1604,999,999,9,9,320,320,9,9,71,99,2014
20,2001,6,2014,7,3,20,2001,999,999,9,9,320,320,9,9,71,99,2014
22,2203,5,2014,5,3,22,2203,999,999,9,9,320,320,9,9,71,99,2014
1,114,7,2014,4,6,1,114,35,999,4,9,320,320,4,9,71,99,2014
20,2007,8,2014,1,7,20,2007,46,999,4,9,320,320,4,9,71,99,2014
4,415,7,2014,28,5,4,415,57,53,4,4,320,320,1,1,71,99,2014
16,1601,7,2014,28,3,16,1605,24,17,4,4,320,320,3,9,72,99,2014
18,1801,3,2014,5,2,18,1801,999,999,9,9,320,320,9,9,72,99,2014
18,1804,3,2014,17,1,18,1804,47,999,4,4,320,320,4,9,72,99,2014
14,1401,7,2014,16,6,14,1401,50,999,1,9,320,320,2,2,72,99,2014
5,501,7,2014,9,4,5,501,52,999,4,9,320,320,1,9,72,99,2014
21,2101,5,2014,28,4,21,2101,999,999,9,9,320,320,9,9,72,99,2014
20,2001,7,2014,26,2,20,2001,999,999,9,9,320,320,9,9,73,99,2014
22,2202,6,2014,29,4,22,2202,45,999,4,9,320,320,2,9,75,99,2014
22,2203,2,2014,7,2,22,2203,999,999,9,9,320,320,1,9,75,99,2014
14,1401,3,2014,29,1,14,1401,31,20,1,9,320,320,2,9,81,99,2014
9,920,9,2014,2,9,9,920,34,31,4,9,320,320,4,9,81,99,2014
11,1101,7,2014,7,4,11,1101,33,999,4,9,320,320,4,9,81,99,2014
3,308,5,2014,27,3,3,308,999,999,9,9,320,320,9,9,81,99,2014
1,109,7,2014,16,5,1,109,999,999,1,1,320,320,1,1,81,99,2014
4,403,4,2014,28,1,4,403,37,999,4,9,320,320,4,9,83,99,2014
5,501,4,2014,23,1,5,501,40,999,4,9,320,320,3,9,83,99,2014
13,1301,7,2014,27,5,13,1301,40,999,4,9,320,320,3,9,83,99,2014
1,101,3,2014,7,1,1,101,42,999,4,9,320,320,2,9,83,99,2014
18,1801,5,2014,1,4,18,1801,999,999,9,9,320,320,9,9,83,99,2014
9,901,8,2014,27,6,9,901,32,30,4,4,320,320,2,4,83,99,2014
22,2203,3,2014,5,3,22,2203,39,36,4,9,320,320,9,9,92,99,2014
12,1219,5,2014,28,1,12,1219,55,999,4,9,320,320,1,9,92,99,2014
7,710,3,2014,12,2,7,710,999,999,9,9,320,320,9,9,92,99,2014
10,1001,5,2014,8,4,10,1001,999,999,9,9,320,320,9,9,92,99,2014
20,2001,2,2014,6,1,20,2001,999,999,9,9,320,320,9,9,92,99,2014
22,2201,2,2014,23,1,22,2201,999,999,9,9,320,320,9,9,92,99,2014
22,2201,2,2014,24,1,22,2201,999,999,9,9,320,320,9,9,92,99,2014
22,2201,2,2014,15,1,22,2201,999,999,9,9,320,320,9,9,92,99,2014
22,2202,4,2014,10,2,22,2203,999,999,9,9,320,320,9,9,92,99,2014
22,2203,4,2014,19,3,22,2203,999,999,9,9,320,320,9,9,92,99,2014
22,2201,5,2014,31,3,22,2201,999,999,9,9,320,320,9,9,92,99,2014
1,101,5,2014,24,3,1,101,999,999,9,9,320,222,1,1,99,99,2014
1,101,6,2014,7,3,1,101,999,999,9,9,320,320,1,1,99,99,2014
19,1902,6,2014,5,5,19,1902,27,24,9,9,320,320,1,9,99,99,2014
9,901,7,2014,9,1,9,901,35,30,4,4,320,320,1,1,99,99,2014
22,2201,8,2014,16,7,22,2201,41,33,9,9,320,320,1,9,99,99,2014
4,401,9,2014,21,7,12,1221,40,37,4,9,320,320,4,9,99,99,2014
13,1301,5,2014,19,3,17,1702,36,38,9,9,320,320,1,1,99,99,2014
1,101,9,2014,4,6,1,101,43,41,9,9,320,320,1,1,99,99,2014
11,1101,3,2014,4,2,11,1101,33,999,9,9,320,320,1,9,99,99,2014
18,1801,3,2014,7,2,18,1801,37,999,4,9,320,320,4,9,99,99,2014
1,103,5,2014,25,2,1,103,38,999,4,9,320,320,9,9,99,99,2014
6,613,7,2014,12,6,6,613,40,999,9,9,320,320,4,9,99,99,2014
1,101,3,2014,13,3,3,301,999,999,4,4,320,320,1,1,99,99,2014
1,101,3,2014,30,1,1,115,999,999,9,9,320,320,9,1,99,99,2014
1,101,5,2014,13,2,1,101,999,999,9,9,320,320,9,9,99,99,2014
1,101,6,2014,21,3,1,101,999,999,9,9,320,320,9,9,99,99,2014
1,114,7,2014,29,5,1,114,999,999,9,9,320,320,9,9,99,99,2014
1,101,8,2014,11,7,18,1801,999,999,9,9,320,320,9,9,99,99,2014
1,101,9,2014,22,5,1,101,999,999,9,9,320,320,9,9,99,99,2014
3,302,3,2014,3,3,1,101,999,999,9,9,320,320,9,9,99,99,2014
3,301,6,2014,28,3,3,301,999,999,9,9,320,320,9,9,99,99,2014
3,303,6,2014,23,5,3,303,999,999,9,9,320,320,9,9,99,99,2014
3,303,8,2014,17,7,3,303,999,999,9,9,320,320,9,9,99,99,2014
3,303,8,2014,21,2,3,303,999,999,9,9,320,320,9,9,99,99,2014
9,901,5,2014,28,1,9,901,999,999,9,9,320,320,4,9,99,99,2014
9,901,7,2014,5,5,9,901,999,999,9,9,320,320,9,9,99,99,2014
11,1104,7,2014,28,4,10,1001,999,999,9,9,320,320,9,9,99,99,2014
12,1202,4,2014,19,2,12,1202,999,999,9,9,320,320,9,9,99,99,2014
13,1304,9,2014,14,7,13,1304,999,999,9,9,320,320,9,9,99,99,2014
17,1711,4,2014,17,3,17,1711,999,999,9,9,320,320,9,9,99,99,2014
17,1701,5,2014,14,4,17,1701,999,999,9,9,320,320,9,9,99,99,2014
17,1711,5,2014,5,3,17,1711,999,999,9,9,320,320,9,9,99,99,2014
17,1703,6,2014,5,5,17,1703,999,999,4,4,320,320,1,1,99,99,2014
17,1701,8,2014,25,6,17,1703,999,999,9,9,320,320,9,9,99,99,2014
18,1801,2,2014,31,1,18,1801,999,999,9,9,320,320,9,9,99,99,2014
18,1801,2,2014,14,1,18,1801,999,999,9,9,320,320,9,9,99,99,2014
18,1801,4,2014,5,3,18,1801,999,999,9,9,320,320,9,9,99,99,2014
18,1801,4,2014,7,4,18,1801,999,999,9,9,320,320,9,9,99,99,2014
18,1801,5,2014,17,3,18,1801,999,999,9,9,320,320,9,9,99,99,2014
18,1801,7,2014,28,5,18,1801,999,999,9,9,320,320,9,9,99,99,2014
18,1801,7,2014,13,6,18,1801,999,999,9,9,320,320,9,9,99,99,2014
18,1801,7,2014,15,5,18,1801,999,999,9,9,320,320,9,9,99,99,2014
18,1801,8,2014,10,6,18,1801,999,999,9,9,320,320,9,9,99,99,2014
18,1801,9,2014,14,7,18,1801,999,999,9,9,320,320,9,9,99,99,2014
19,1901,5,2014,24,4,20,2001,999,999,9,9,320,320,9,9,99,99,2014
20,2001,5,2014,21,3,20,2001,999,999,9,9,320,320,9,9,99,99,2014
20,2001,6,2014,28,4,20,2001,999,999,9,9,320,320,9,9,99,99,2014
20,2001,7,2014,22,4,20,2001,999,999,9,9,320,320,9,9,99,99,2014
20,2001,9,2014,19,6,20,2001,999,999,9,9,320,320,9,9,99,99,2014
21,2104,7,2014,16,6,21,2104,999,999,9,9,320,320,9,9,99,99,2014
22,2203,1,2014,9,1,22,2203,999,999,9,9,320,320,9,9,99,99,2014
22,2215,2,2014,15,1,22,2215,999,999,9,9,320,320,9,9,99,99,2014
22,2203,6,2014,28,5,22,2203,999,999,9,9,320,320,9,9,99,99,2014
22,2203,7,2014,17,6,22,2203,999,999,9,9,320,320,9,9,99,99,2014
22,2215,7,2014,16,6,22,2215,999,999,9,9,320,320,9,1,99,99,2014
1,101,6,2014,21,3,12,1219,57,999,4,9,320,320,4,1,99,99,2014
1,101,6,2014,13,3,22,2201,999,999,9,9,320,320,9,9,99,99,2014
20,2001,5,2014,25,3,20,2001,999,999,9,9,320,320,9,9,99,99,2014
1,101,8,2014,11,3,1,101,999,999,9,9,320,222,9,9,99,99,2014
5,509,2,2014,23,1,5,509,999,999,4,4,320,222,1,1,99,99,2014
22,2214,8,2014,25,6,22,2214,999,999,9,9,320,222,9,9,99,99,2014
1,101,5,2014,13,1,1,101,999,999,9,9,320,276,9,9,99,99,2014
2,201,5,2014,28,3,2,201,999,999,4,4,320,320,9,9,99,99,2014
2,201,9,2014,22,8,2,201,999,999,4,4,320,320,9,9,99,99,2014
12,1201,6,2014,20,1,12,1201,999,999,9,9,320,320,9,9,99,99,2014
19,1903,2,2014,10,1,19,1903,999,999,4,4,320,320,9,9,99,99,2014
19,1903,4,2014,3,3,19,1903,999,999,4,4,320,320,9,9,99,99,2014
19,1903,6,2014,13,3,19,1903,999,999,4,4,320,320,9,9,99,99,2014
1,101,6,2014,18,3,19,1903,999,999,4,4,320,320,9,9,99,99,2014
8,803,2,2014,31,1,8,803,999,999,1,1,320,320,9,9,99,99,2014
2,201,2,2014,31,1,2,201,999,999,4,4,320,320,9,9,99,99,2014
11,1109,6,2014,6,5,11,1109,999,999,4,4,320,320,1,1,99,99,2014
1,114,9,2014,6,5,1,114,23,999,4,4,320,320,1,9,99,99,2014
22,2207,4,2014,26,2,12,1216,999,999,9,9,320,320,1,9,99,99,2014
14,1402,8,2014,11,6,14,1402,18,16,9,9,320,320,9,9,99,99,2014
10,1009,3,2014,18,2,10,1009,23,21,1,1,320,320,9,9,99,99,2014
22,2205,9,2014,22,7,22,2205,999,25,4,4,320,320,9,9,99,99,2014
12,1217,8,2014,12,8,12,1217,999,26,9,4,320,320,1,2,99,99,2014
4,415,2,2014,18,2,4,415,26,26,4,1,320,320,9,9,99,99,2014
4,415,8,2014,19,5,4,415,26,26,4,4,320,320,9,9,99,99,2014
18,1801,6,2014,12,5,18,1801,28,26,4,4,320,320,4,4,99,99,2014
12,1215,7,2014,7,3,12,1215,29,26,4,4,320,320,9,2,99,99,2014
12,1217,4,2014,20,1,12,1217,35,26,4,4,320,320,3,2,99,99,2014
2,206,7,2014,11,4,2,206,999,26,9,9,320,320,9,1,99,99,2014
12,1219,8,2014,11,6,12,1219,31,27,4,4,320,320,2,3,99,99,2014
22,2205,3,2014,28,2,22,2205,31,27,9,9,320,320,9,9,99,99,2014
1,115,8,2014,11,6,1,116,27,28,4,4,320,320,3,3,99,99,2014
1,117,8,2014,4,6,1,117,33,28,4,4,320,320,4,4,99,99,2014
12,1219,6,2014,24,3,12,1219,999,28,9,4,320,320,9,2,99,99,2014
19,1901,5,2014,7,4,19,1901,26,29,4,4,320,320,9,4,99,99,2014
11,1108,4,2014,10,2,11,1101,29,29,9,4,320,320,1,4,99,99,2014
22,2202,3,2014,8,1,22,2202,31,29,9,9,320,320,9,9,99,99,2014
3,301,8,2014,27,6,3,301,32,29,4,4,320,320,4,4,99,99,2014
19,1903,8,2014,12,6,19,1903,35,29,4,4,320,320,9,9,99,99,2014
14,1406,6,2014,28,3,14,1406,44,29,9,9,320,320,1,1,99,99,2014
1,101,6,2014,15,5,5,511,999,29,9,9,320,320,9,9,99,99,2014
11,1101,8,2014,25,3,11,1101,999,29,9,9,320,320,9,4,99,99,2014
1,101,3,2014,25,2,1,103,26,30,4,4,320,320,2,1,99,99,2014
1,116,3,2014,27,1,1,116,31,30,4,4,320,320,4,2,99,99,2014
12,1219,9,2014,5,6,12,1219,29,31,9,4,320,320,9,2,99,99,2014
4,415,6,2014,19,2,4,415,34,31,4,4,320,320,9,9,99,99,2014
1,101,5,2014,8,4,13,1301,999,31,9,9,320,320,9,9,99,99,2014
12,1217,7,2014,5,6,12,1217,999,32,9,4,320,320,9,9,99,99,2014
11,1106,4,2014,13,1,11,1106,34,34,4,4,320,320,2,2,99,99,2014
16,1601,3,2014,29,1,16,1609,35,34,1,1,320,320,9,9,99,99,2014
9,918,7,2014,10,4,9,918,35,35,1,1,320,320,1,2,99,99,2014
4,416,8,2014,3,6,4,411,38,36,9,9,320,320,1,1,99,99,2014
17,1708,8,2014,9,3,17,1708,38,36,9,9,320,320,9,9,99,99,2014
1,101,7,2014,17,6,1,103,36,37,4,4,320,320,4,4,99,99,2014
